# Instantaneous drag coefficient on a cylinder at Re=3900
# Data digitized by Olivier Mesnard (mesnardo@gwu.edu) on 2015/11/21
# using Figure 7. from Singh and Mittal (2005) - "Flow past a cylinder:
# shear layer instability and drag crisis".
# Two-dimensional numerical simulation using a stabilized finite element method.

# drag coefficient(time), created by Plot Digitizer, 2.6.6

# time, cd (408 points)

0.0410088,2.13755,
0.213246,2.12268,
0.360878,2.10285,
0.459299,2.07063,
0.557720,2.03594,
0.639738,2.00372,
0.729957,1.96159,
0.852983,1.91698,
0.935001,1.87732,
1.02522,1.82776,
1.12364,1.78067,
1.22206,1.72862,
1.33689,1.68401,
1.43531,1.63445,
1.50092,1.58736,
1.58294,1.54771,
1.66496,1.50558,
1.76338,1.47831,
1.87000,1.47088,
1.96842,1.48575,
2.06684,1.52292,
2.15706,1.57001,
2.23908,1.62701,
2.28829,1.67162,
2.34570,1.71871,
2.41952,1.77076,
2.46873,1.82032,
2.51794,1.87980,
2.59176,1.93432,
2.65737,2.00372,
2.71478,2.06568,
2.78860,2.11029,
2.87882,2.15242,
2.95263,2.18216,
3.04285,2.21190,
3.14948,2.23916,
3.25610,2.25155,
3.38733,2.24659,
3.53496,2.22181,
3.60878,2.18959,
3.65799,2.14994,
3.74000,2.12763,
3.82202,2.09542,
3.88764,2.05824,
3.94505,2.02602,
4.00246,1.97893,
4.06807,1.93680,
4.15829,1.89963,
4.23211,1.86493,
4.31413,1.83271,
4.41255,1.78563,
4.46996,1.72862,
4.56018,1.67906,
4.65040,1.63445,
4.73242,1.59480,
4.79803,1.55762,
4.85544,1.52540,
4.95387,1.47831,
5.05229,1.44610,
5.17531,1.43866,
5.29834,1.43866,
5.45417,1.44114,
5.56900,1.46840,
5.65922,1.51053,
5.74944,1.55266,
5.83966,1.59232,
5.93808,1.62206,
6.00369,1.66667,
6.02009,1.71375,
6.08571,1.74845,
6.15132,1.80297,
6.20053,1.84015,
6.27435,1.86989,
6.31536,1.88971,
6.36457,1.91698,
6.43838,1.95167,
6.49580,1.98637,
6.56141,2.01611,
6.63523,2.03346,
6.75005,2.06320,
6.89768,2.09542,
7.03711,2.10533,
7.23396,2.11276,
7.42260,2.12515,
7.57843,2.10781,
7.67685,2.08798,
7.76707,2.06320,
7.85729,2.02354,
7.95571,1.97893,
8.03773,1.94919,
8.13615,1.92193,
8.21817,1.88476,
8.27558,1.84758,
8.34119,1.80793,
8.41501,1.77819,
8.48062,1.74102,
8.55444,1.70880,
8.64466,1.67162,
8.71027,1.62454,
8.79229,1.57497,
8.89891,1.53284,
8.98093,1.50558,
9.04655,1.48327,
9.13676,1.47584,
9.30900,1.50310,
9.34181,1.53779,
9.43203,1.57993,
9.55505,1.62454,
9.61247,1.66419,
9.65348,1.70632,
9.69448,1.74845,
9.75190,1.80545,
9.80111,1.85998,
9.85032,1.90954,
9.92413,1.96654,
9.98155,2.02354,
10.0390,2.09046,
10.1292,2.13507,
10.2358,2.17472,
10.3260,2.21437,
10.4326,2.23668,
10.5885,2.23916,
10.7197,2.23420,
10.8427,2.20198,
10.9330,2.18216,
11.0150,2.14746,
11.0724,2.10285,
11.1626,2.06320,
11.2446,2.02602,
11.3184,1.98885,
11.3758,1.95167,
11.4415,1.90458,
11.5481,1.86989,
11.6219,1.83519,
11.6957,1.78810,
11.7777,1.72367,
11.8515,1.67658,
11.9418,1.64436,
11.9992,1.59727,
12.0812,1.55266,
12.1304,1.52788,
12.1960,1.49566,
12.2944,1.45849,
12.3765,1.44114,
12.4503,1.43123,
12.5979,1.43371,
12.7537,1.44858,
12.8768,1.47584,
12.9752,1.50062,
13.0572,1.53779,
13.1228,1.56753,
13.2048,1.59975,
13.2623,1.62949,
13.2869,1.66667,
13.3443,1.70632,
13.3853,1.74597,
13.4345,1.78563,
13.5001,1.82776,
13.5657,1.85998,
13.6313,1.89715,
13.7051,1.93432,
13.7462,1.95911,
13.8036,1.98637,
13.8774,2.01611,
13.9512,2.04585,
14.0660,2.06815,
14.1726,2.10285,
14.2875,2.09789,
14.4351,2.11029,
14.6155,2.11276,
14.7878,2.11524,
14.8452,2.09542,
14.9600,2.07063,
15.1076,2.02354,
15.2471,1.96654,
15.3701,1.92193,
15.4767,1.86493,
15.5669,1.82776,
15.6572,1.76580,
15.7720,1.71375,
15.8950,1.65675,
16.0098,1.59975,
16.0837,1.55514,
16.1739,1.51053,
16.2969,1.48575,
16.4117,1.48327,
16.5184,1.48823,
16.6168,1.52292,
16.7398,1.57745,
16.7890,1.62701,
16.8628,1.68154,
16.9284,1.73606,
16.9859,1.79058,
17.0433,1.83519,
17.1089,1.90211,
17.1909,1.96654,
17.2401,2.02107,
17.3139,2.06568,
17.3795,2.12763,
17.4698,2.16233,
17.5846,2.20198,
17.6912,2.22924,
17.7732,2.24907,
17.9373,2.24411,
18.0521,2.23420,
18.1423,2.19207,
18.2161,2.14746,
18.3063,2.10285,
18.3966,2.05824,
18.4950,2.00620,
18.5852,1.95663,
18.7000,1.90458,
18.8066,1.85502,
18.9051,1.80545,
18.9953,1.74349,
19.1101,1.67906,
19.2167,1.62454,
19.3316,1.57249,
19.4136,1.51053,
19.5366,1.47088,
19.6432,1.44610,
19.7580,1.42627,
19.8401,1.42379,
20.0697,1.43866,
20.1681,1.47584,
20.2666,1.52045,
20.3732,1.57249,
20.4470,1.62206,
20.5536,1.68401,
20.6438,1.74845,
20.7259,1.81289,
20.8161,1.87732,
20.9637,1.94424,
21.0867,2.00124,
21.2344,2.05328,
21.3984,2.08302,
21.6198,2.11029,
21.8331,2.11772,
22.0709,2.10781,
22.2022,2.07807,
22.3662,2.02602,
22.4892,1.97398,
22.6123,1.91698,
22.7435,1.85998,
22.8747,1.78810,
22.9895,1.72862,
23.1208,1.65180,
23.2438,1.59480,
23.3586,1.54771,
23.4981,1.49566,
23.6129,1.47831,
23.7687,1.49814,
23.8999,1.53284,
23.9820,1.58984,
24.0394,1.64932,
24.1214,1.70384,
24.2198,1.77323,
24.2936,1.85750,
24.3756,1.92937,
24.4413,1.99133,
24.5643,2.07063,
24.6381,2.13259,
24.7693,2.16481,
24.8431,2.20694,
24.9498,2.23668,
25.1138,2.23916,
25.2204,2.22677,
25.3434,2.21190,
25.4747,2.14498,
25.5977,2.10037,
25.6797,2.05081,
25.7863,2.00124,
25.8438,1.95663,
25.9504,1.90706,
26.0406,1.87237,
26.1226,1.83519,
26.2374,1.78810,
26.3277,1.72615,
26.4015,1.66667,
26.4999,1.62206,
26.5819,1.57249,
26.6885,1.51549,
26.7788,1.47088,
26.8936,1.44362,
27.0166,1.42131,
27.1560,1.43618,
27.3283,1.46344,
27.4677,1.51301,
27.6071,1.57249,
27.6974,1.63693,
27.7958,1.69888,
27.8860,1.75589,
27.9844,1.82776,
28.0746,1.89715,
28.1649,1.93928,
28.2469,2.00124,
28.3699,2.03594,
28.4437,2.06072,
28.5585,2.09294,
28.7144,2.11524,
28.8620,2.11772,
29.0260,2.11772,
29.1573,2.11276,
29.2967,2.08302,
29.4443,2.05328,
29.5428,2.01859,
29.6740,1.98389,
29.7724,1.94424,
29.8216,1.89467,
29.9036,1.86245,
30.0267,1.81289,
30.1087,1.75341,
30.2071,1.69888,
30.3301,1.64188,
30.3957,1.59975,
30.4860,1.56506,
30.5598,1.52292,
30.6582,1.50310,
30.7320,1.48575,
30.7648,1.47336,
30.8878,1.47584,
31.0355,1.50805,
31.1257,1.56258,
31.1995,1.60471,
31.2733,1.66171,
31.3389,1.71623,
31.4538,1.79306,
31.5358,1.86741,
31.5932,1.93680,
31.6670,1.99380,
31.7244,2.04089,
31.8310,2.08798,
31.9213,2.14250,
32.0443,2.18216,
32.1673,2.20446,
32.2739,2.21437,
32.4380,2.19950,
32.5774,2.18216,
32.6594,2.14498,
32.7660,2.10533,
32.8809,2.05328,
33.0039,1.99628,
33.1187,1.94672,
33.2335,1.89467,
33.3402,1.84758,
33.4468,1.79306,
33.5534,1.72615,
33.6682,1.65923,
33.7913,1.60223,
33.9061,1.53779,
34.0127,1.47336,
34.1685,1.43618,
34.2342,1.40892,
34.3900,1.43123,
34.5622,1.46097,
34.6525,1.49318,
34.7509,1.54523,
34.8575,1.59480,
34.9149,1.63941,
34.9559,1.69888,
35.0379,1.74349,
35.1282,1.79306,
35.1856,1.85502,
35.2594,1.90211,
35.3168,1.93680,
35.4234,1.98141,
35.5054,2.02354,
35.5957,2.06072,
35.7269,2.08550,
35.8663,2.10285,
35.9893,2.11524,
36.1042,2.11524,
36.2600,2.09542,
36.3912,2.07807,
36.5471,2.05328,
36.6947,2.01611,
36.7849,1.97398,
36.9161,1.92689,
36.9900,1.87732,
37.1212,1.82032,
37.2442,1.77571,
37.3180,1.72862,
37.3836,1.67658,
37.4903,1.61462,
37.5723,1.56258,
37.6707,1.52788,
37.7445,1.49566,
37.8675,1.46344,
37.9578,1.45601,
38.0890,1.46592,
38.2120,1.50558,
38.2940,1.54771,
38.3843,1.58240,
38.4499,1.64436,
38.5401,1.69888,
38.6057,1.76332,
38.7041,1.82528,
38.7615,1.88971,
38.8600,1.94424,
38.9584,2.01611,
39.0732,2.07807,
